36	496
37	1985
38	13896
39	11911
40	10422
41	4467
42	4467
43	6948
44	5459
45	5459
46	3970
47	7940
48	7444
49	9429
50	10422
51	9429
52	11414
53	12903
54	14392
55	10918
56	9926
57	13400
58	13896
59	12407
60	14392
61	8933
62	8933
63	14888
64	5955
65	9429
66	8437
67	9429
68	6452
69	7940
70	8437
71	5955
72	8933
73	7444
74	8437
75	7444
76	6452
77	6452
78	5459
79	8437
80	7444
81	2978
82	6948
83	6452
84	8437
85	7940
86	5955
87	5459
88	4467
89	4963
90	3970
91	6452
92	5459
93	1489
94	3474
95	3970
96	1985
97	1985
98	3474
99	2978
100	6452
101	4963
102	4963
103	3970
104	993
105	3474
106	4963
107	2481
108	2481
109	3970
110	5955
111	993
112	4963
113	4467
114	2978
115	2481
116	2481
117	3474
118	4467
119	6948
120	3474
121	1985
122	3970
123	1985
124	3474
125	3970
126	1489
127	4467
128	2978
129	4467
130	4467
131	1985
132	2978
133	2978
134	4467
135	5955
136	4963
137	2978
138	2481
139	4467
140	1985
141	1985
142	1985
143	7444
144	4467
145	2978
146	3474
147	4467
148	1985
149	3970
150	3474
151	2481
152	4467
153	2978
154	2978
155	2978
156	4467
157	1985
158	3474
159	4963
160	5955
161	3970
162	4963
163	5955
164	6452
165	4467
166	6452
167	7444
168	5955
169	2978
170	7940
171	5955
172	4467
173	2481
174	4963
175	5459
176	5459
177	4467
178	3970
179	3970
180	2978
181	3970
182	4467
183	3970
184	2481
185	2978
186	2481
187	1489
188	1985
189	1489
190	1985
191	1489
192	993
193	2481
194	2481
195	2978
196	1985
197	993
198	496
199	496
200	993
201	1985
202	1489
203	1489
204	496
205	1985
206	1489
207	496
208	993
209	2481
210	1489
211	1489
212	1489
213	0
214	0
215	993
216	496
217	993
218	1489
219	993
220	1489
221	0
222	993
223	0
224	1489
225	496
226	1489
227	496
228	496
229	496
230	496
231	496
232	993
233	1489
234	0
235	993
236	1985
237	496
238	496
239	496
240	496
241	993
242	993
243	1489
244	0
245	993
246	993
247	993
248	993
249	496
250	0
251	496
252	993
253	0
254	496
255	496
256	0
257	496
258	496
259	0
260	993
261	0
262	0
263	496
264	0
265	496
266	0
267	1489
268	1985
269	496
270	0
271	0
272	2481
273	0
274	496
275	993
276	496
277	993
278	496
279	496
280	496
281	496
282	496
283	993
284	496
285	0
286	0
287	496
288	993
289	993
290	0
291	993
292	993
293	993
294	496
295	496
296	496
297	496
298	496
299	993
300	0
301	0
302	1489
303	993
304	2481
305	993
306	993
307	1489
308	496
309	1985
310	993
311	496
312	496
313	496
314	1985
315	993
316	993
317	993
318	496
319	993
320	0
321	1489
322	0
323	2481
324	993
325	496
326	1489
327	496
328	993
329	1489
330	993
331	993
332	0
333	993
334	496
335	0
336	993
337	0
338	0
339	1489
340	496
341	0
342	993
343	0
344	496
345	0
346	0
347	993
348	496
349	993
350	0
351	496
352	993
353	496
354	496
355	0
356	1489
357	496
358	993
359	993
360	0
361	0
362	0
363	993
364	496
365	0
366	0
367	0
368	993
369	496
370	496
371	1489
372	496
373	496
374	0
375	0
376	496
377	0
378	496
379	0
380	0
381	496
382	0
383	0
384	0
385	993
386	496
387	0
388	1489
389	993
390	0
391	0
392	496
393	993
394	0
395	0
396	496
397	0
398	0
399	0
400	496
401	0
402	0
403	0
404	496
405	496
406	0
407	496
408	0
409	0
410	0
411	0
412	496
413	0
414	0
415	0
416	0
417	0
418	0
419	496
420	993
421	0
422	993
423	0
424	0
425	0
426	496
427	0
428	496
429	0
430	0
431	0
432	1489
433	496
434	496
435	496
436	0
437	0
438	0
439	0
440	0
441	496
442	0
443	0
444	496
445	496
446	993
447	496
448	0
449	496
450	0
451	0
452	0
453	993
454	496
455	496
456	0
457	0
458	0
459	496
460	993
461	0
462	496
463	0
464	0
465	496
466	0
467	0
468	496
469	0
470	0
471	496
472	0
473	0
474	496
475	993
476	0
477	0
478	496
479	0
480	0
481	496
482	496
483	0
484	0
485	0
486	0
487	0
488	496
489	0
490	0
491	0
492	496
