iteration,50,100,150,200,250,300,350
90,321,239,123,81,38,23,11
91,378,227,105,82,40,34,11
92,374,228,137,77,45,23,9
93,356,208,118,69,51,26,15
94,377,247,116,96,47,28,12
95,394,223,116,76,33,16,12
96,362,199,131,75,40,30,11
97,374,187,107,84,43,26,6
98,394,235,110,79,33,31,11
99,373,211,132,58,48,24,8
100,317,189,111,86,42,18,10
101,352,218,150,68,32,24,13
102,390,214,110,68,41,29,11
103,342,219,127,67,40,25,12
104,334,197,126,58,45,27,9
105,379,204,130,76,45,23,14
106,366,201,127,63,41,22,9
107,335,217,119,78,50,29,10
108,385,208,121,88,43,10,8
109,335,226,128,71,35,27,12
110,326,220,122,75,44,38,10
111,371,236,135,73,47,21,14
112,376,215,113,90,47,21,12
113,372,185,126,69,34,33,12
114,318,209,140,77,52,27,9
115,385,203,124,65,49,19,13
116,377,216,137,81,41,20,7
117,331,228,130,74,32,23,6
118,365,225,132,82,40,25,12
119,357,272,127,84,37,24,10
120,332,223,134,61,37,33,10
121,374,217,118,72,45,16,5
122,362,205,130,65,46,34,15
123,353,226,121,74,43,27,15
124,384,235,132,75,40,14,9
125,359,226,124,82,44,18,16
126,364,199,131,76,49,21,10
127,359,223,130,73,47,38,8
128,380,212,120,47,45,15,15
129,388,232,120,80,46,27,18
130,330,201,134,63,46,21,9
131,356,224,124,71,37,12,13
132,386,191,134,70,49,27,13
133,389,192,149,81,28,26,12
134,362,228,120,65,47,17,11
135,341,239,112,63,39,23,18
136,350,213,131,66,42,29,6
137,375,244,126,76,53,25,11
138,330,192,118,59,38,21,7
139,358,215,135,67,42,29,11
140,376,210,112,69,50,31,10
141,395,205,147,73,47,25,9
142,338,196,119,70,54,23,6
143,345,226,114,70,45,18,13
144,324,211,109,66,37,24,10
145,385,198,126,81,46,24,16
146,350,208,125,77,43,30,7
147,356,216,123,92,40,22,10
148,357,214,120,85,38,21,10
149,371,221,134,74,46,15,14
150,361,252,127,72,41,25,19
151,361,208,116,72,38,29,13
152,382,234,126,64,55,24,9
153,358,218,128,58,47,25,7
154,339,240,119,65,48,20,5
155,352,196,126,73,34,21,10
156,363,210,118,67,44,26,11
157,364,204,114,77,40,19,11
158,361,236,123,76,49,23,9
159,334,228,105,65,28,22,16
160,372,232,110,70,50,19,15
161,336,222,141,70,71,23,12
162,386,209,107,74,27,17,9
163,314,220,122,74,38,13,12
164,374,222,122,76,40,31,20
165,343,211,125,68,55,34,15
166,317,196,130,84,39,26,14
167,340,216,114,64,36,24,11
168,369,218,126,70,51,18,12
169,360,216,122,53,45,11,13
170,369,221,123,70,48,30,15
171,343,206,121,73,46,19,10
172,335,230,137,67,46,18,13
173,374,207,130,62,53,16,4
174,363,195,129,67,60,26,12
175,335,219,142,75,41,20,10
176,351,209,114,72,40,27,9
177,361,220,110,69,34,27,6
178,326,213,115,63,41,18,16
179,386,187,116,71,42,23,16
180,364,222,127,62,47,23,8
181,342,229,129,66,38,22,12
182,343,227,125,75,45,30,13
183,356,190,108,64,36,23,5
184,335,207,124,66,42,20,8
185,358,228,110,77,44,24,12
186,337,197,127,67,49,25,15
187,353,222,126,79,45,15,11
188,360,188,139,85,37,28,11
189,385,217,120,65,46,22,15
190,363,192,128,80,53,26,10
191,313,197,139,77,38,27,9
192,368,239,133,64,56,21,15
193,352,204,116,69,37,27,7
194,343,207,130,66,46,22,8
195,348,210,136,65,41,34,12
196,370,217,125,82,37,14,5
197,374,204,104,66,41,27,9
198,381,210,119,80,44,23,8
199,339,192,134,77,56,23,9
200,356,221,110,61,50,24,15
201,350,208,122,82,42,23,7
202,372,217,127,67,30,25,10
203,361,213,133,78,42,28,8
204,371,235,124,69,48,28,8
205,353,216,114,56,36,28,4
206,369,225,135,78,56,17,11
207,364,206,124,67,51,26,12
208,357,213,118,62,50,20,10
209,391,187,113,67,45,27,10
210,358,217,128,73,41,36,15
211,337,225,137,76,49,23,9
212,352,219,130,61,46,16,6
213,352,208,113,83,39,26,11
214,335,207,120,82,35,18,18
215,362,225,117,79,38,25,9
216,356,237,119,78,36,15,15
217,357,220,146,74,39,20,7
218,360,185,99,67,49,23,9
219,367,205,109,73,43,22,15
220,323,208,123,76,47,17,7
221,372,216,132,83,45,23,12
222,364,201,133,64,35,21,11
223,337,208,130,67,52,28,7
224,332,197,117,74,36,17,5
225,348,217,130,62,43,25,6
226,330,199,145,60,44,21,8
227,357,208,117,53,45,17,10
228,354,229,136,67,44,23,15
229,308,206,122,75,42,23,5
230,361,201,129,80,41,25,10
231,331,206,140,59,42,18,11
232,312,219,124,68,40,24,11
233,351,244,127,74,56,18,13
234,367,205,134,74,48,18,14
235,355,233,135,81,41,18,7
236,349,208,136,66,40,33,15
237,363,222,117,55,47,29,7
238,369,210,105,70,50,17,16
239,365,226,137,66,44,23,7
240,377,206,126,56,44,18,6
241,338,199,121,80,48,35,14
242,337,208,115,83,38,28,17
243,350,236,133,73,38,26,13
244,325,233,122,72,56,22,11
245,344,205,110,85,44,20,9
246,344,221,124,52,33,23,14
247,360,239,132,86,48,21,12
248,411,218,141,75,49,22,11
249,338,196,128,63,37,26,9
250,367,189,127,66,37,14,12
251,342,205,116,81,50,25,11
252,326,219,144,73,46,29,12
253,376,194,121,82,53,20,9
254,399,212,125,66,45,25,14
255,335,223,121,51,45,25,5
256,346,215,126,85,40,17,15
257,341,239,115,82,39,15,12
258,349,226,121,60,50,21,15
259,385,229,129,75,47,23,8
260,372,186,139,81,43,33,7
261,366,216,131,84,37,28,9
262,328,223,117,66,45,27,14
263,379,214,130,72,40,24,10
264,344,218,134,76,39,17,15
265,387,217,143,72,56,27,16
266,343,203,124,82,39,27,11
267,355,212,133,73,51,22,12
268,363,181,131,73,54,18,9
269,365,222,131,73,38,29,16
270,360,218,128,73,49,17,7
271,368,212,123,78,36,25,13
272,359,205,128,75,31,28,3
273,362,188,117,81,42,18,13
274,352,209,130,63,45,18,13
275,395,217,109,65,51,21,8
276,384,244,122,74,38,23,9
277,346,226,122,55,31,29,13
278,353,191,129,76,34,31,8
279,358,195,102,76,30,15,10
280,347,188,113,72,48,24,17
281,349,187,112,87,41,28,15
282,332,200,132,69,43,26,10
283,363,229,130,69,53,16,9
284,362,235,130,60,50,16,12
285,388,210,113,76,37,29,10
286,383,225,137,76,50,21,12
287,345,205,105,67,47,23,15
288,358,231,123,60,41,42,9
289,324,210,131,71,45,19,11
290,369,216,125,74,52,20,10
291,367,235,119,74,42,26,5
292,360,204,114,62,36,23,11
293,362,202,140,67,33,25,7
294,334,243,124,85,40,21,19
295,350,219,117,66,43,26,8
296,348,214,115,64,47,27,13
297,372,207,130,67,39,20,8
298,377,192,114,76,46,28,6
299,372,206,126,78,39,24,14
300,361,248,117,74,34,23,5
301,349,215,134,65,50,28,14
302,359,256,122,71,37,23,9
303,402,208,126,78,37,24,12
304,344,214,116,90,45,32,10
305,362,217,135,69,53,20,17
306,349,217,121,65,42,20,18
307,356,226,115,70,32,27,14
308,365,205,99,63,57,24,13
309,335,227,124,80,37,20,7
310,344,222,111,83,41,21,13
311,363,221,108,76,39,20,11
312,386,224,124,87,36,16,7
313,360,217,106,66,42,23,9
314,344,196,114,81,38,29,9
315,342,214,118,67,49,19,9
316,358,190,116,81,32,31,15
317,372,224,123,82,49,26,10
318,375,222,127,67,45,21,12
319,345,228,138,62,42,16,11
320,381,200,117,72,30,26,6
321,362,213,123,66,42,22,9
322,357,199,120,81,43,21,16
323,332,239,125,66,51,20,13
324,380,219,144,73,51,31,10
325,398,249,118,69,48,22,10
326,364,232,112,76,42,18,10
327,377,220,106,74,48,23,10
328,331,198,135,70,42,30,11
329,366,217,120,70,43,29,13
330,338,219,99,71,41,25,11
331,382,193,112,84,46,22,8
332,358,232,139,83,45,25,12
333,340,214,128,63,45,23,8
334,365,239,122,63,39,28,10
335,341,202,116,74,45,26,13
336,352,208,125,77,41,14,7
337,348,220,124,80,45,34,10
338,329,224,126,58,39,16,6
339,353,230,116,76,44,25,8
340,365,209,125,70,41,20,8
341,384,220,112,72,43,23,9
342,343,198,123,89,46,26,11
343,371,205,110,96,45,21,11
344,359,236,141,88,51,33,11
345,370,211,130,67,41,20,15
346,326,211,123,69,47,23,13
347,363,222,107,84,45,29,6
348,334,235,112,65,44,23,16
349,367,246,126,62,47,21,15
350,352,208,116,85,42,25,10
351,375,240,128,73,39,29,9
352,371,203,133,64,52,19,10
353,350,203,106,76,42,23,9
354,367,216,117,68,34,23,9
355,341,230,113,69,40,19,7
356,362,207,109,58,28,18,19
357,355,202,137,76,41,14,15
358,353,234,113,74,48,30,14
359,313,217,116,81,37,24,13
360,361,200,125,84,43,26,9
361,375,224,129,78,47,22,10
362,391,231,118,73,42,24,11
363,372,214,125,75,49,26,17
364,359,236,127,83,46,20,12
365,396,228,137,83,37,17,9
366,383,202,104,59,52,19,13
367,341,188,118,64,36,21,12
368,350,219,118,64,39,24,10
369,349,196,120,67,51,30,8
370,369,202,124,61,49,24,16
371,370,198,124,67,46,33,16
372,357,223,132,75,40,17,9
373,363,194,125,77,58,32,9
374,369,210,118,76,40,30,8
375,343,216,119,79,38,25,12
376,368,206,134,66,43,16,8
377,350,218,128,84,44,21,6
378,369,220,113,80,51,21,10
379,365,220,119,81,47,27,7
380,350,218,119,74,50,30,13
381,365,217,139,72,32,24,14
382,325,215,137,73,42,24,15
383,389,211,132,81,55,22,12
384,356,225,125,84,44,18,11
385,358,193,120,80,42,27,14
386,338,218,127,66,46,19,15
387,352,200,123,78,49,24,11
388,340,221,116,75,41,17,11
389,349,222,136,64,40,22,12
390,371,193,110,76,54,21,15
391,352,202,142,65,43,19,13
392,372,242,109,65,41,18,7
393,347,219,138,55,51,20,19
394,363,200,117,76,50,33,11
395,345,200,111,67,46,19,12
396,372,205,110,86,44,22,13
397,369,210,123,68,43,26,9
398,351,188,111,58,39,21,14
399,354,206,119,66,42,23,14
400,362,234,118,75,53,24,9
401,372,185,108,70,50,19,8
402,351,233,126,71,50,19,4
403,370,198,116,60,39,22,8
404,397,178,131,94,44,25,4
405,358,210,125,60,40,16,14
406,370,215,137,79,48,22,15
407,371,242,126,71,46,15,11
408,354,188,129,76,54,21,5
409,391,220,128,71,44,22,10
410,359,224,138,79,44,24,12
411,387,207,123,63,43,28,12
412,341,198,129,66,55,15,17
413,336,259,124,88,40,24,8
414,355,238,109,91,44,23,20
415,356,188,119,71,25,26,8
416,363,221,117,78,46,26,13
417,359,201,115,71,61,23,12
418,333,205,129,69,43,17,12
419,368,217,122,91,55,20,10
420,364,241,104,82,42,27,8
421,334,211,100,80,35,34,16
422,350,209,120,59,53,19,16
423,385,237,140,53,49,24,10
424,371,228,108,71,44,28,12
425,316,232,120,84,49,19,11
426,356,237,122,66,40,26,10
427,365,209,125,75,56,18,15
428,353,248,142,58,37,24,10
429,361,214,111,82,46,28,16
430,330,220,140,84,44,21,5
431,358,234,132,74,43,22,12
432,352,194,128,64,49,29,13
433,352,213,126,67,52,27,16
434,356,191,112,78,45,22,13
435,385,219,129,70,49,20,9
436,364,192,121,81,49,18,7
437,353,216,108,74,31,23,7
438,384,198,129,70,44,19,11
439,361,213,110,72,46,28,5
440,356,232,119,66,43,25,12
441,333,215,120,73,43,31,14
442,393,230,123,71,42,23,11
443,348,216,97,88,46,27,14
444,370,224,117,81,33,20,12
445,365,186,127,72,34,20,1
446,372,209,122,60,44,28,15
447,386,216,129,75,45,24,11
448,369,207,128,61,38,28,13
449,380,244,121,60,48,35,11
450,351,227,121,72,43,19,13
451,361,222,120,77,37,28,9
452,359,208,134,66,44,17,13
453,361,205,111,64,59,20,15
454,350,218,115,63,51,18,8
455,375,186,143,68,57,20,17
456,340,181,130,68,36,21,15
457,376,199,136,72,45,22,11
458,352,233,114,82,37,26,13
459,346,242,105,70,40,23,5
460,379,193,125,73,46,28,14
461,323,216,113,73,47,26,15
462,359,235,131,67,43,25,15
463,364,211,122,78,48,20,13
464,351,214,120,61,42,23,20
465,365,225,133,80,37,28,17
466,349,242,110,73,45,16,8
467,360,212,131,68,51,25,10
468,331,210,123,74,45,29,10
469,360,222,132,72,47,24,9
470,337,227,107,81,38,22,11
471,332,209,123,69,30,22,9
472,337,215,123,69,36,14,12
473,374,220,124,67,40,19,13
474,374,223,123,76,40,21,10
475,377,196,138,66,36,20,16
476,376,210,124,64,48,25,13
477,376,204,133,57,61,25,11
478,332,206,129,63,44,18,8
479,325,224,110,72,49,17,9
480,328,232,131,66,48,26,11
481,374,218,116,76,40,29,8
482,342,220,124,74,39,20,13
483,337,221,136,80,59,28,8
484,365,186,125,79,38,22,10
485,343,214,128,78,31,37,11
486,376,230,116,76,51,19,8
487,355,216,119,62,46,21,12
488,391,214,105,88,45,18,17
489,346,207,129,80,56,25,13
490,352,213,119,85,46,21,11
491,381,207,118,80,43,22,13
492,366,201,109,63,53,24,10
493,363,228,109,63,42,22,11
494,387,207,131,59,48,27,11
495,342,208,112,77,56,29,11
496,327,176,131,70,56,29,8
497,369,189,116,65,53,24,11
498,366,214,127,71,37,19,12
499,335,190,101,70,34,23,9
500,378,209,111,64,48,19,14
501,367,217,122,85,31,20,11
502,324,194,131,85,50,32,6
503,396,205,124,77,43,16,13
504,363,209,131,69,45,19,13
505,381,206,133,76,46,13,9
506,377,244,122,65,49,27,11
507,332,224,132,69,42,18,19
508,332,218,131,59,44,19,10
509,353,225,120,77,48,30,11
510,354,203,127,68,35,20,9
511,364,212,124,85,52,27,16
512,354,184,123,78,39,20,13
513,347,192,121,78,33,26,9
514,346,204,96,67,47,14,10
515,358,213,143,62,43,28,12
516,366,227,136,71,46,23,7
517,302,203,124,72,38,20,15
518,422,230,118,74,36,26,8
519,377,204,119,72,37,19,9
520,365,222,114,87,35,22,13
521,401,242,124,79,49,24,10
522,364,215,118,79,50,28,6
523,386,215,126,71,50,23,11
524,360,204,118,77,40,23,10
525,311,227,122,58,44,22,11
526,351,216,114,84,46,26,8
527,341,220,113,78,39,25,12
528,334,215,121,69,51,17,10
529,335,203,129,79,60,22,11
530,359,212,105,65,56,27,15
531,367,201,119,80,33,19,5
532,396,218,116,81,41,16,10
533,338,209,113,77,34,24,10
534,368,209,117,82,36,30,9
535,365,189,124,77,44,19,10
536,342,228,134,76,52,18,12
537,373,203,117,84,43,23,9
538,347,219,122,78,42,27,9
539,349,236,123,90,54,21,14
540,300,207,122,72,33,28,10
541,361,239,103,66,40,25,10
542,362,218,106,64,40,28,10
543,357,189,133,75,34,17,4
544,348,191,116,73,38,14,11
545,337,248,106,63,39,27,10
546,362,215,124,76,34,16,7
547,369,201,140,64,41,24,16
548,399,200,104,67,39,14,13
549,375,227,125,68,43,24,13
550,349,202,132,75,41,22,15
551,352,214,112,56,44,15,10
552,344,217,116,68,37,27,13
553,343,210,127,71,33,15,17
554,343,240,129,63,28,28,12
555,348,214,126,66,26,17,14
556,336,213,115,72,41,35,11
557,342,183,142,83,54,23,13
558,349,227,132,60,39,22,13
559,373,201,86,60,33,25,13
560,350,213,122,77,42,24,12
561,336,212,122,67,45,18,14
562,356,205,138,75,50,18,10
563,364,212,110,67,42,25,15
564,365,228,122,63,46,30,9
565,324,195,140,63,50,21,17
566,365,219,112,86,47,23,10
567,336,199,108,79,34,21,15
568,361,174,132,71,44,20,14
569,340,211,104,63,48,23,11
570,355,235,114,75,41,20,13
571,360,204,122,74,46,27,11
572,341,219,105,69,48,28,10
573,354,221,110,56,39,26,16
574,343,221,123,76,36,21,10
575,344,221,114,81,48,21,15
576,381,210,119,68,45,30,6
577,368,216,133,82,34,23,8
578,332,202,114,73,51,21,7
579,364,217,111,66,40,13,9
580,338,204,133,70,40,22,14
581,432,229,124,69,44,29,11
582,349,215,107,63,42,29,8
583,394,189,122,58,49,26,10
584,361,221,112,77,40,21,6
585,362,226,140,68,35,26,7
586,333,207,114,69,49,27,11
587,369,198,141,74,45,23,11
588,342,230,122,72,34,20,9
589,349,196,136,58,49,32,11
590,368,223,122,72,46,25,10
591,338,243,123,81,59,26,8
592,377,234,129,68,61,21,9
593,374,209,126,73,49,19,11
594,380,217,126,74,54,16,12
595,351,219,150,74,49,17,5
596,339,211,116,79,37,27,7
597,365,213,120,67,58,20,15
598,370,207,145,66,41,23,10
599,306,249,117,83,48,24,11
600,357,209,119,66,42,23,14
601,352,207,126,86,47,27,8
602,335,200,108,69,43,27,13
603,377,208,110,69,45,29,17
604,338,204,118,84,49,26,9
605,359,190,104,78,38,29,13
606,340,209,115,62,48,23,14
607,352,226,127,77,32,25,12
608,354,249,124,81,37,22,8
609,355,222,110,64,52,17,7
610,361,233,109,59,51,24,4
611,364,191,110,80,55,26,6
612,367,195,111,85,42,21,16
613,356,212,132,87,54,21,14
614,367,217,134,74,40,25,10
615,338,176,103,71,43,22,9
616,347,238,120,72,44,23,7
617,349,206,109,79,40,21,10
618,337,219,128,73,46,27,11
619,363,217,124,86,48,32,13
620,361,198,119,73,54,23,11
621,328,190,116,57,22,27,14
622,379,234,118,74,45,23,8
623,327,203,133,73,43,22,11
624,332,226,143,72,47,31,7
625,372,189,108,83,43,25,9
626,339,221,118,75,48,18,9
627,336,216,114,58,47,34,11
628,358,207,119,66,36,25,11
629,353,212,118,82,44,23,11
630,341,225,110,65,51,18,10
631,328,209,119,57,32,19,10
632,407,210,128,72,47,30,12
633,377,192,118,66,45,24,13
634,328,191,128,75,39,19,19
635,351,177,105,74,46,25,11
636,364,238,120,73,31,18,10
637,377,205,119,78,55,26,9
638,348,248,124,76,45,18,13
639,394,217,121,88,49,23,15
640,372,208,116,66,53,20,11
641,342,208,146,84,40,20,15
642,354,223,109,63,42,25,11
643,366,228,125,70,43,27,7
644,356,234,121,73,49,27,13
645,353,209,114,70,46,29,13
646,363,254,133,71,42,20,9
647,343,229,144,74,41,24,9
648,386,211,116,67,61,21,13
649,385,225,95,83,50,29,8
650,340,230,126,71,36,22,12
651,326,213,118,61,46,26,8
652,359,215,114,65,43,24,6
653,361,202,115,87,49,21,7
654,370,213,109,69,53,19,9
655,376,221,113,77,50,28,7
656,372,236,114,61,42,27,8
657,375,233,127,71,38,22,4
658,357,209,119,71,47,16,13
659,348,220,116,60,35,21,11
660,367,229,92,66,42,17,14
661,362,215,113,72,43,23,12
662,299,211,118,73,42,22,10
663,347,217,122,49,59,16,9
664,328,199,136,89,33,26,17
665,351,215,123,76,44,24,15
666,352,234,114,77,37,23,12
667,375,203,108,82,39,25,11
668,406,224,116,73,48,17,8
669,356,205,121,77,52,26,13
670,369,222,130,85,42,21,20
671,361,214,152,69,42,20,7
672,404,229,118,73,36,20,3
673,381,197,126,66,41,26,6
674,353,202,123,89,50,30,12
675,372,204,120,73,49,20,13
676,374,231,137,82,46,23,10
677,366,194,124,64,32,22,10
678,370,213,112,78,40,29,11
679,356,214,103,63,40,26,7
680,313,196,116,81,54,34,7
681,343,211,121,78,40,17,8
682,352,187,113,79,44,27,14
683,397,230,135,60,46,18,9
684,372,203,118,89,46,20,15
685,350,236,114,71,50,29,15
686,369,209,128,82,48,21,9
687,333,226,126,63,44,11,10
688,355,207,128,59,45,27,3
689,352,189,127,59,45,24,11
690,380,212,143,71,45,25,5
691,352,232,128,49,45,29,9
692,408,218,131,62,51,25,14
693,360,221,113,80,46,17,14
694,345,221,142,68,45,23,11
695,335,197,146,61,53,27,15
696,335,221,105,71,49,29,9
697,370,237,138,74,53,26,11
698,369,205,117,68,53,24,8
699,325,215,127,73,49,21,7
700,365,201,127,76,49,12,12
701,343,223,120,60,44,26,7
702,325,184,116,82,33,23,3
703,326,195,133,80,46,15,12
704,362,213,127,69,57,38,12
705,357,198,135,78,44,19,12
706,371,197,132,71,45,20,16
707,366,230,112,60,47,32,11
708,339,207,130,67,57,28,12
709,319,219,127,74,45,27,12
710,345,201,104,74,44,18,9
711,333,220,143,75,57,25,11
712,353,200,121,82,47,24,9
713,336,207,134,71,47,23,10
714,351,221,133,71,45,19,16
715,346,237,117,75,35,23,14
716,363,189,112,58,41,14,16
717,331,245,117,69,52,20,9
718,375,239,133,72,44,22,10
719,386,228,139,72,45,34,11
720,362,230,121,68,47,26,11
721,346,246,129,85,45,29,17
722,404,227,128,76,45,21,12
723,331,232,111,62,41,27,13
724,360,259,131,83,28,23,9
725,331,214,136,91,49,22,9
726,316,218,124,70,45,23,9
727,388,219,133,55,40,28,7
728,349,202,121,52,50,19,10
729,370,225,131,66,34,28,14
730,373,214,118,79,43,22,10
731,378,231,101,88,41,28,11
732,359,199,94,76,43,21,14
733,356,177,122,79,40,26,7
734,361,230,130,64,40,30,13
735,343,209,143,80,37,23,9
736,361,210,124,69,46,22,14
737,357,216,115,81,48,22,11
738,349,199,125,60,52,24,7
739,374,212,138,63,42,28,13
740,351,251,98,77,41,21,5
741,318,215,122,81,52,19,10
742,363,201,126,71,37,19,13
743,357,222,121,91,48,20,16
744,381,200,118,70,33,19,11
745,348,207,112,67,39,20,7
746,369,197,121,77,53,24,11
747,387,206,116,79,39,22,13
748,334,190,131,77,32,25,12
749,353,217,135,71,56,21,10
750,349,216,111,63,46,19,12
751,360,211,125,78,34,27,13
752,342,191,124,72,43,26,12
753,351,217,135,80,48,21,15
754,360,246,128,84,46,24,12
755,337,218,113,59,40,25,9
756,327,222,130,82,43,19,7
757,370,232,109,73,33,27,14
758,336,179,117,65,46,22,13
759,351,212,109,75,42,36,10
760,351,190,127,86,46,24,9
761,352,226,117,88,45,29,13
762,352,235,110,82,46,22,7
763,342,208,115,84,37,33,8
764,378,229,138,78,42,16,18
765,362,228,130,68,45,38,11
766,360,228,129,77,39,25,13
767,378,216,126,78,52,17,10
768,347,231,131,73,43,22,10
769,373,207,116,73,35,17,13
770,359,241,135,64,45,26,6
771,381,230,124,84,46,27,7
772,398,209,117,74,41,30,7
773,358,222,108,89,53,24,16
774,377,182,125,77,56,24,10
775,387,204,115,71,43,24,10
776,354,217,111,62,33,22,15
777,354,235,121,82,40,28,8
778,371,223,120,76,47,42,11
779,357,201,126,63,41,17,11
780,339,203,149,73,34,20,9
781,372,215,117,66,36,23,3
782,358,188,112,66,47,21,8
783,352,211,134,71,51,30,12
784,368,211,114,79,32,17,8
785,364,214,131,78,39,35,19
786,376,223,139,68,55,22,7
787,373,238,127,67,32,29,10
788,361,211,129,76,50,18,12
789,375,232,136,65,34,20,9
790,344,241,109,60,38,24,11
791,347,187,122,83,36,21,16
792,363,238,128,87,38,19,11
793,372,217,121,63,46,33,6
794,375,230,116,64,43,19,10
795,333,203,117,66,41,25,10
796,369,226,111,64,41,27,15
797,340,222,134,63,35,34,14
798,327,202,108,77,36,21,10
799,347,224,103,67,38,23,12
800,373,197,122,70,42,18,13
801,354,204,114,71,32,30,5
802,380,201,105,73,50,19,8
803,386,247,112,67,39,26,16
804,381,226,123,74,42,32,19
805,378,223,112,61,42,25,14
806,359,224,131,60,47,24,13
807,352,221,122,70,46,25,8
808,359,199,134,70,40,20,11
809,342,202,114,88,45,26,7
810,338,195,113,74,48,19,15
811,356,189,139,69,47,28,10
812,339,230,104,74,49,25,15
813,363,202,141,73,44,24,18
814,374,238,118,88,39,32,13
815,361,204,131,67,63,20,12
816,346,194,134,53,48,24,9
817,344,219,119,71,38,20,21
818,355,220,124,65,45,22,10
819,368,207,130,62,52,25,19
820,351,217,126,77,51,23,10
821,374,201,123,66,45,21,13
822,393,213,141,65,49,32,17
823,338,215,122,71,37,27,7
824,378,232,106,76,43,34,13
825,339,239,117,72,48,28,7
826,367,218,136,62,46,19,7
827,361,233,104,77,44,26,12
828,321,201,109,75,51,30,15
829,321,208,107,74,39,25,12
830,332,213,130,59,37,21,8
831,336,190,125,73,43,26,16
832,356,200,128,87,39,18,17
833,369,205,135,71,44,19,9
834,350,198,100,66,42,27,10
835,352,226,97,73,52,32,6
836,373,217,118,52,41,22,9
837,338,201,121,65,44,24,13
838,368,240,145,74,45,26,12
839,377,219,112,65,54,33,8
840,358,230,130,69,40,19,8
841,376,238,126,76,42,29,15
842,373,210,122,68,27,26,6
843,370,230,127,73,42,29,11
844,335,223,118,77,39,25,6
845,380,231,130,79,40,21,8
846,379,195,131,60,41,26,7
847,322,200,125,84,46,19,5
848,367,227,137,74,36,24,15
849,367,183,111,64,45,26,8
850,346,213,125,74,45,23,10
851,365,201,111,69,47,16,13
852,360,216,115,68,49,24,17
853,369,232,97,74,54,28,7
854,333,205,108,63,44,31,10
855,369,191,108,72,53,23,9
856,382,197,118,81,51,21,10
857,341,226,134,60,50,18,11
858,353,220,110,83,42,16,14
859,364,211,109,73,45,19,9
860,337,202,128,74,46,28,16
861,370,243,120,72,35,25,13
862,352,197,134,94,47,19,17
863,367,192,114,69,45,30,11
864,324,194,119,82,43,37,10
865,354,214,114,67,52,25,12
866,341,243,119,65,55,22,13
867,393,213,132,86,54,24,6
868,364,206,112,67,40,23,9
869,369,220,110,71,44,24,10
870,346,203,131,84,48,20,10
871,389,212,107,71,41,28,10
872,385,186,129,91,46,34,16
873,350,204,107,80,60,28,13
874,362,215,96,61,43,27,13
875,337,229,127,79,44,20,11
876,363,220,123,71,30,29,12
877,345,210,121,74,48,22,11
878,358,209,132,78,47,18,10
