iteration,50,100,150,200,250,300,350
191,498,296,172,97,66,25,16
192,468,297,167,110,55,29,19
193,462,303,186,121,58,26,22
194,473,307,170,111,64,32,10
195,481,308,160,88,63,36,14
196,487,320,191,101,70,26,14
197,464,314,192,87,80,24,16
198,440,314,165,100,67,29,13
199,463,296,184,101,59,24,16
200,430,293,181,96,68,24,14
201,518,309,168,104,66,24,11
202,512,280,192,97,52,31,19
203,491,300,179,103,64,29,20
204,448,312,157,91,55,29,21
205,468,281,148,103,54,32,19
206,478,310,188,90,62,24,5
207,527,271,195,109,73,30,16
208,458,302,193,95,54,31,20
209,503,294,177,102,61,32,21
210,439,293,180,81,55,23,19
211,440,312,153,102,58,31,16
212,478,292,171,112,69,24,13
213,453,318,193,98,59,36,22
214,508,269,160,97,63,28,10
215,487,311,185,91,62,34,14
216,496,313,190,113,63,42,8
217,474,287,164,102,57,26,15
218,477,296,164,95,57,32,19
219,492,317,180,100,70,35,16
220,503,315,173,98,55,36,16
221,457,288,167,110,81,40,13
222,448,301,174,114,65,36,8
223,475,311,176,97,59,33,22
224,463,302,171,111,70,30,11
225,495,308,167,108,59,28,9
226,467,345,165,129,60,23,17
227,457,314,186,105,65,37,12
228,498,289,170,116,75,26,19
229,463,310,190,97,59,35,20
230,490,316,159,104,61,30,10
231,508,296,174,95,59,35,15
232,502,282,166,105,62,34,21
233,495,308,172,92,75,26,14
234,466,301,191,88,45,33,27
235,468,298,180,117,54,25,14
236,495,309,177,103,51,22,10
237,517,321,180,88,53,48,17
238,452,318,157,119,59,30,8
239,477,317,173,120,61,29,13
240,462,315,165,117,44,30,17
241,463,309,170,105,64,19,14
242,470,310,159,112,72,35,16
243,482,303,173,98,58,28,14
244,511,293,167,93,75,26,13
245,451,304,189,89,51,25,13
246,493,318,172,109,65,21,13
247,475,282,169,106,75,30,15
248,473,316,183,104,63,23,13
249,483,293,184,101,51,31,16
250,482,308,185,87,66,32,13
251,470,282,206,119,57,24,18
252,473,288,180,90,63,33,13
253,452,295,164,97,51,24,13
254,505,292,163,104,52,34,19
255,447,293,152,100,57,33,16
256,463,324,160,108,61,29,13
257,473,324,175,101,55,25,16
258,462,318,160,93,71,28,12
259,474,306,168,97,39,33,11
260,490,287,178,125,58,25,15
261,473,292,155,108,48,30,11
262,494,303,190,96,63,27,21
263,468,304,198,96,51,31,13
264,478,307,160,96,60,32,22
265,450,327,189,94,63,28,15
266,496,303,167,92,52,16,14
267,504,288,180,88,56,28,11
268,457,316,148,104,58,23,10
269,494,292,175,99,63,43,23
270,456,318,166,103,66,33,14
271,462,312,160,97,56,45,14
272,494,283,164,106,52,24,16
273,467,298,176,117,48,32,12
274,504,287,176,85,60,23,21
275,499,322,186,115,58,40,11
276,447,324,174,83,68,37,10
277,467,302,187,97,73,28,18
278,449,307,172,118,64,28,19
279,479,319,166,91,67,37,11
280,463,309,184,118,55,29,19
281,483,291,173,80,51,32,16
282,473,280,154,87,47,31,18
283,474,297,178,108,60,30,14
284,475,292,156,92,57,45,9
285,497,293,165,92,49,32,15
286,481,331,153,106,60,24,11
287,465,318,183,107,63,22,10
288,480,296,183,105,67,33,15
289,475,313,204,106,74,36,12
290,494,313,182,94,69,34,11
291,464,295,191,94,45,35,15
292,505,322,183,104,62,34,19
293,482,292,179,94,78,30,13
294,486,305,163,105,63,24,10
295,467,262,183,111,56,41,17
296,498,289,185,93,68,25,8
297,490,299,177,115,57,38,12
298,497,280,181,116,54,28,14
299,476,277,165,115,54,23,15
300,470,301,194,109,39,36,16
301,494,295,185,98,49,27,11
302,555,292,164,106,52,28,15
303,441,303,186,97,56,27,24
304,506,278,184,104,67,27,19
305,460,273,189,103,66,23,11
306,471,286,145,102,63,22,13
307,493,302,164,98,53,28,11
308,438,302,166,103,69,19,10
309,468,306,189,97,74,32,11
310,474,253,161,86,65,40,10
311,435,323,172,105,58,30,16
312,474,326,171,112,54,38,14
313,465,281,163,96,55,29,15
314,493,291,176,100,64,33,19
315,495,323,171,93,64,30,18
316,476,300,170,106,46,25,12
317,481,303,168,93,66,31,25
318,499,334,182,104,61,41,12
319,463,310,145,99,63,29,17
320,505,320,178,101,50,30,16
321,446,296,179,113,66,40,12
322,468,342,193,96,58,24,20
323,485,322,184,97,51,34,18
324,462,319,166,124,60,32,10
325,491,319,179,90,66,22,12
326,470,305,189,113,68,28,13
327,431,306,180,112,52,33,12
328,482,291,176,122,65,24,19
329,513,327,184,113,50,40,12
330,463,323,180,114,69,29,8
331,474,295,157,92,66,27,15
332,472,305,171,93,65,33,13
333,484,322,187,106,48,30,21
334,470,322,215,95,64,30,14
335,411,310,164,100,56,32,14
336,458,322,189,93,64,27,17
337,467,297,164,87,65,35,12
338,489,308,188,119,66,34,12
339,449,305,167,93,56,31,12
340,502,312,181,103,61,30,21
341,457,302,192,99,64,29,14
342,489,322,157,103,68,22,17
343,490,305,173,84,53,21,12
344,460,279,180,99,61,36,13
345,457,304,177,101,57,32,12
346,425,331,154,113,55,29,12
347,435,308,163,94,57,36,15
348,454,296,186,108,55,29,18
349,468,310,178,99,61,37,12
350,479,333,175,116,58,34,10
351,437,302,165,102,52,46,13
352,457,285,165,106,58,28,15
353,474,300,149,101,66,28,9
354,485,282,177,92,65,22,15
355,450,288,186,108,59,34,11
356,506,301,171,103,64,31,13
357,445,318,174,87,65,36,22
358,453,277,187,101,59,33,7
359,427,268,182,95,71,25,10
360,453,293,171,104,56,30,15
361,459,311,165,104,89,26,16
362,494,314,159,96,53,31,7
363,505,299,179,81,66,41,15
364,442,320,179,131,53,25,15
365,509,310,156,95,58,25,11
366,493,300,178,100,50,25,16
367,443,290,167,97,54,26,15
368,481,327,190,114,69,32,22
369,474,352,169,98,71,34,13
370,432,307,165,89,41,20,12
371,455,286,192,103,63,36,15
372,478,313,198,114,60,27,15
373,473,257,178,111,51,40,8
374,495,316,191,97,55,30,10
375,488,330,151,108,62,33,18
376,440,286,186,104,66,33,14
377,474,335,175,107,54,31,21
378,478,332,173,102,84,30,12
379,483,335,179,115,59,33,16
380,469,308,176,83,57,29,17
381,439,291,171,99,60,28,11
382,489,253,182,107,45,23,16
383,481,326,184,101,61,47,5
384,470,323,176,110,61,35,10
385,495,266,169,107,63,33,18
386,425,289,167,98,59,33,16
387,452,309,195,115,59,33,11
388,477,317,189,108,53,36,14
389,492,302,187,98,64,38,16
390,453,286,159,110,57,30,16
391,485,316,200,94,56,34,16
392,453,326,134,107,67,24,17
393,441,280,175,111,55,19,15
394,484,331,152,114,65,20,16
395,479,323,168,101,60,32,13
396,459,311,180,123,74,38,11
397,499,294,181,112,59,18,12
398,444,311,181,104,57,36,17
399,494,301,169,105,59,31,18
400,446,280,170,90,48,31,14
401,515,295,163,97,53,30,20
402,499,318,174,105,63,38,12
403,479,287,166,109,67,30,14
404,443,287,187,108,72,27,14
405,487,301,164,121,79,35,9
406,467,342,198,99,49,23,21
407,502,314,183,110,52,27,13
408,472,316,201,108,59,25,16
409,491,330,188,92,49,33,9
410,463,323,192,108,55,28,11
411,498,303,180,118,61,34,13
412,444,305,198,91,68,18,17
413,436,323,202,103,63,34,15
414,471,293,160,81,62,25,27
415,513,316,168,96,73,31,9
416,447,278,166,87,47,27,16
417,476,311,184,91,54,33,14
418,431,294,170,98,62,31,15
419,478,303,181,119,65,36,15
420,469,356,184,92,49,29,16
421,446,291,171,112,68,29,15
422,425,298,165,98,73,24,12
423,457,287,158,111,70,39,16
424,522,304,160,98,58,31,12
425,475,331,174,102,63,31,23
426,469,289,149,102,66,38,16
427,455,322,165,104,63,34,12
428,459,300,150,97,58,26,14
429,468,331,200,121,65,33,11
430,464,318,158,107,51,30,10
431,523,293,177,104,48,36,12
432,469,311,149,103,63,30,13
433,479,305,162,100,61,29,17
434,523,294,175,96,62,36,9
435,484,305,170,88,63,31,12
436,485,290,180,105,64,33,14
437,457,319,197,111,63,38,9
438,455,299,172,92,78,27,19
439,456,289,156,110,48,22,7
440,485,290,186,103,51,29,15
441,479,315,173,108,60,34,14
442,449,305,176,92,56,35,15
443,491,255,186,93,60,27,13
444,487,313,157,102,70,28,18
445,492,293,153,97,53,34,12
446,454,322,167,83,87,32,20
447,508,321,176,99,53,35,17
448,448,282,182,97,59,33,12
449,468,306,194,98,83,29,13
450,480,323,164,115,53,23,12
451,461,329,196,113,64,29,14
452,466,299,178,116,66,34,13
453,497,329,154,99,57,28,29
454,459,306,175,99,74,20,9
455,494,297,176,97,53,38,10
456,481,322,197,101,68,30,15
457,468,329,197,101,59,34,17
458,504,305,198,86,69,26,16
459,481,309,186,108,74,42,11
460,473,306,156,97,66,33,15
461,456,290,190,92,53,29,11
462,485,326,174,118,54,25,17
463,493,309,166,98,58,28,15
464,496,284,169,98,65,29,21
465,487,304,161,115,62,39,13
466,456,290,172,90,67,25,19
467,500,298,158,104,53,39,15
468,467,315,173,89,76,24,9
469,460,287,191,103,54,34,14
470,470,304,164,97,54,32,17
471,436,275,175,105,52,22,11
472,469,289,200,88,58,33,16
473,488,301,204,112,55,23,18
474,502,289,181,83,57,28,15
475,485,292,198,105,55,28,12
476,473,313,169,104,65,27,11
477,493,303,165,98,47,26,11
478,509,308,178,113,69,22,13
479,489,336,165,112,53,31,11
480,473,308,170,104,77,31,12
481,467,287,173,109,54,35,19
482,490,291,185,81,63,32,12
483,481,307,183,95,49,34,17
484,480,309,178,89,63,20,16
485,509,300,181,115,59,27,18
486,512,321,172,97,51,24,17
487,450,298,157,96,53,33,15
488,516,333,158,95,61,20,15
489,438,302,174,112,60,25,15
490,456,324,169,122,53,41,10
491,433,302,149,84,56,37,14
492,487,309,180,107,56,31,19
493,490,328,169,119,71,19,7
494,470,279,176,108,80,26,16
495,413,296,167,94,51,37,12
496,489,281,178,91,55,30,9
497,461,308,176,89,57,26,16
498,479,316,186,101,57,34,21
499,448,324,153,94,48,36,18
500,512,304,180,103,72,33,13
501,478,277,165,115,58,36,11
502,487,316,190,96,61,32,9
503,486,266,193,104,61,33,12
504,484,293,162,104,70,30,12
505,432,325,172,101,68,30,22
506,503,302,190,115,62,29,11
507,458,294,183,123,61,27,15
508,476,305,184,123,44,23,18
509,475,303,215,103,50,37,13
510,452,263,161,105,61,30,8
511,470,272,213,104,62,20,11
512,499,332,181,97,66,29,16
513,438,292,173,97,70,29,22
514,481,277,176,78,54,37,9
515,457,322,166,106,85,38,16
516,466,271,172,97,69,39,14
517,473,316,177,97,67,32,18
518,460,285,180,92,49,39,10
519,495,310,196,99,66,32,16
520,472,278,172,93,64,34,13
521,484,298,155,102,63,38,17
522,467,288,185,111,52,42,13
523,486,285,165,97,64,36,14
524,475,295,160,99,54,28,15
525,465,293,200,97,57,33,16
526,483,309,168,117,61,34,11
527,447,316,193,98,62,39,15
528,482,321,160,101,61,44,11
529,492,310,149,109,78,36,9
530,475,319,209,102,63,28,13
531,488,306,167,109,62,37,12
532,461,312,184,120,59,24,15
533,505,303,150,114,67,35,17
534,503,300,169,112,72,39,16
535,476,310,198,112,57,22,21
536,503,294,179,96,60,29,15
537,493,275,195,109,58,34,7
538,463,313,170,104,58,34,12
539,456,288,195,115,52,32,11
540,453,308,169,95,75,23,18
541,473,319,186,97,57,25,9
542,462,302,173,96,60,24,22
543,468,313,176,95,68,28,22
544,460,292,157,111,68,28,26
545,475,307,162,107,57,27,17
546,482,325,186,119,64,26,16
547,456,337,201,109,47,33,16
548,492,300,160,113,60,35,18
549,491,302,170,100,51,43,15
550,468,305,175,98,53,28,20
551,476,318,164,104,65,34,11
552,460,322,177,118,50,33,18
553,480,322,175,91,70,35,19
554,436,307,172,118,64,40,9
555,471,298,186,123,57,26,18
556,478,315,186,102,60,25,23
557,422,306,155,100,74,33,16
558,476,304,172,117,61,37,15
559,490,304,180,88,61,30,14
560,486,313,169,108,63,33,10
561,442,320,166,82,69,30,20
562,491,296,161,103,68,30,5
563,485,282,181,83,63,24,16
564,447,317,183,108,41,23,13
565,476,303,165,98,59,37,13
566,487,291,166,101,63,28,12
567,460,284,171,91,54,36,10
568,466,281,192,93,64,21,21
569,501,290,172,94,54,34,12
570,458,315,175,81,62,27,17
571,479,292,181,99,50,35,21
572,468,298,158,101,63,26,11
573,492,287,182,90,63,33,17
574,507,270,160,100,61,36,7
575,419,302,157,98,61,34,14
576,447,325,180,110,49,33,19
577,482,296,175,105,60,25,13
578,449,327,188,101,41,39,9
579,472,298,167,91,64,34,11
580,476,292,179,104,59,29,16
581,420,301,186,106,64,29,11
582,492,318,188,108,54,29,16
583,478,312,201,109,49,36,15
584,458,299,171,104,61,33,8
585,482,313,169,96,57,32,13
586,465,326,189,90,57,33,17
587,463,272,163,101,73,34,15
588,502,311,211,105,67,37,17
589,514,289,152,103,67,31,15
590,462,296,174,111,62,37,19
591,443,302,176,106,53,26,12
592,498,275,174,102,67,29,11
593,475,323,185,101,58,38,14
594,522,323,184,114,72,33,18
595,459,295,152,105,64,28,12
596,485,348,180,98,64,33,12
597,480,290,189,94,57,35,10
598,520,302,181,89,55,34,14
599,461,299,198,99,55,29,13
600,489,289,187,101,63,31,15
601,440,295,159,103,62,33,17
602,465,315,159,118,57,34,16
603,465,311,174,96,50,28,14
604,459,306,149,110,59,30,16
605,482,304,156,92,56,25,18
606,485,308,151,91,58,33,14
607,506,298,174,107,52,38,12
608,487,284,145,112,52,31,21
609,457,303,187,108,59,37,15
610,438,288,194,113,56,34,16
611,499,309,164,85,65,39,13
612,476,290,177,110,57,30,15
613,450,321,187,94,64,32,15
614,473,276,173,100,61,24,21
615,443,288,163,114,69,27,17
616,450,316,176,98,60,39,16
617,512,311,182,107,61,27,13
618,477,309,181,120,65,33,17
619,440,284,164,106,66,39,15
620,475,335,177,102,68,42,16
621,474,299,182,90,51,37,16
622,475,338,168,93,58,38,11
623,462,299,159,100,51,27,15
624,477,305,180,139,57,25,15
625,488,311,164,87,56,32,14
626,498,276,171,105,70,32,16
627,430,310,172,97,51,30,16
628,496,338,184,108,66,36,18
629,423,327,158,93,70,27,11
630,507,314,154,82,75,22,14
631,482,318,162,107,58,31,12
632,474,305,149,90,67,28,18
633,478,306,163,102,65,30,17
634,445,327,154,100,51,42,15
635,490,307,178,81,55,22,11
636,451,300,188,96,58,40,11
637,475,326,161,107,65,31,21
638,481,275,188,112,63,30,13
639,457,288,194,92,63,31,6
640,428,266,192,102,53,34,11
641,487,309,174,106,65,23,15
642,467,304,142,104,63,23,10
643,492,301,183,96,54,35,8
644,489,301,163,104,69,28,14
645,439,270,152,94,58,30,11
646,465,279,191,111,58,43,14
647,479,313,167,98,60,28,19
648,484,266,180,97,69,40,15
649,462,311,207,91,57,37,11
650,509,341,190,116,52,29,17
651,524,292,187,98,60,29,10
652,452,333,164,97,64,31,10
653,535,279,193,96,59,33,17
654,461,326,177,105,66,37,17
655,489,344,189,116,50,31,9
656,437,282,179,84,68,44,10
657,491,324,174,107,65,20,11
658,484,313,172,108,51,30,11
659,480,334,161,98,52,37,15
660,474,295,166,106,62,23,10
661,462,329,190,104,74,32,16
662,476,283,169,97,59,33,16
663,461,285,190,95,72,33,15
664,490,303,174,99,68,26,14
665,494,306,163,108,68,38,20
666,494,304,177,106,65,40,7
667,481,283,188,96,57,36,15
668,456,322,163,108,62,27,14
669,454,323,171,104,65,38,11
670,477,287,191,93,56,41,15
671,469,288,176,99,53,29,14
672,446,279,153,109,44,33,22
673,476,336,181,92,58,33,9
674,502,304,161,91,54,29,12
675,480,281,175,96,57,26,14
676,488,316,179,87,58,30,15
677,485,292,193,98,65,34,11
678,467,303,175,124,63,27,20
679,476,321,178,109,52,28,13
680,489,262,164,97,58,32,16
681,459,273,186,109,43,34,9
682,450,316,156,106,54,34,16
683,468,260,164,119,66,31,16
684,458,333,174,120,59,30,13
685,484,312,170,89,69,35,12
686,431,266,175,105,67,28,6
687,457,268,172,87,68,36,19
688,487,340,170,107,61,33,16
689,443,294,170,100,78,33,14
690,453,261,185,129,75,31,14
691,511,313,168,106,65,33,18
692,461,316,181,111,62,33,19
693,483,324,184,113,50,27,16
694,461,302,167,113,59,31,9
695,492,292,171,104,53,28,17
696,476,317,165,91,59,32,10
697,464,270,187,103,46,32,23
698,447,322,198,100,68,25,13
699,456,305,196,109,70,31,14
700,451,328,174,110,67,20,15
701,482,323,180,89,71,30,16
702,466,296,173,100,68,32,11
703,452,276,187,100,59,29,11
704,467,296,183,106,46,35,13
705,465,303,160,99,72,29,14
706,488,288,182,106,68,27,10
707,450,305,172,90,67,33,15
708,468,316,187,93,63,26,17
709,461,326,167,103,66,30,14
710,469,284,174,93,76,29,17
711,483,311,159,106,62,26,14
712,473,292,203,82,67,40,14
713,453,303,184,118,64,25,12
714,494,310,171,124,71,20,17
715,480,316,177,108,66,29,14
716,492,280,183,102,66,30,19
717,467,317,130,113,64,25,7
718,496,318,182,93,53,31,22
719,471,321,147,91,68,25,9
720,470,278,178,117,64,30,19
721,477,292,174,108,55,32,19
722,500,303,156,98,69,35,19
723,513,312,174,99,61,29,16
724,444,299,196,102,60,40,12
725,494,306,169,117,52,29,8
726,465,300,207,104,58,35,12
727,447,292,181,99,59,41,14
728,477,278,173,93,64,22,12
729,456,339,193,108,71,29,15
730,481,302,175,101,44,25,12
731,482,322,182,94,65,32,15
732,485,308,172,97,46,24,15
733,476,281,185,84,58,27,8
734,492,322,182,97,44,24,13
735,465,300,166,102,62,34,11
736,456,284,188,106,57,29,14
737,497,312,167,89,71,28,19
738,460,286,163,105,57,34,17
739,476,307,158,117,63,24,20
740,424,314,184,116,50,29,18
741,461,283,190,100,63,28,12
742,503,307,160,97,67,21,9
743,467,300,180,114,46,33,13
744,446,342,176,106,57,42,13
745,493,308,163,111,63,28,12
746,472,352,181,88,61,31,14
747,468,293,171,96,65,37,9
748,496,288,198,119,61,24,6
749,429,300,159,107,77,28,15
750,441,308,150,100,53,41,13
751,487,303,173,104,71,33,16
752,476,308,176,95,53,38,11
753,498,288,168,88,57,37,12
754,490,321,165,82,70,31,17
755,449,331,176,109,55,25,23
756,472,299,166,90,54,33,14
757,462,337,180,107,52,28,16
758,468,276,168,118,56,25,12
759,514,328,188,110,57,37,11
760,518,293,167,73,47,24,14
761,497,320,156,103,72,34,9
762,484,294,193,97,61,29,22
763,458,337,193,103,55,35,15
764,500,309,162,108,55,21,11
765,474,303,194,85,58,33,15
766,478,284,168,102,47,33,14
767,479,302,188,106,67,21,11
768,480,307,172,105,49,34,18
769,469,315,162,86,54,32,24
770,482,344,186,107,65,35,19
771,497,303,163,112,51,27,10
772,471,276,173,95,66,35,15
773,517,306,167,114,50,28,10
774,496,289,175,117,59,29,20
775,456,333,187,93,48,31,21
776,463,324,195,93,54,30,17
777,464,298,174,100,53,31,15
778,484,280,191,110,53,21,14
779,499,309,185,110,54,21,15
780,475,288,149,106,59,30,19
781,501,306,191,119,57,23,7
782,461,291,168,90,65,27,6
783,502,323,162,107,51,32,12
784,501,338,163,100,66,36,13
785,494,291,187,90,48,24,9
786,450,295,177,109,65,32,13
787,469,270,171,92,69,31,13
788,480,316,167,112,61,26,11
789,490,277,181,90,48,38,13
790,482,297,176,112,73,36,15
791,475,281,172,80,68,29,14
792,479,299,177,98,63,38,13
793,490,306,187,97,89,31,17
794,432,303,189,99,58,32,12
795,474,277,177,106,52,26,12
796,465,334,182,107,58,35,17
797,472,310,200,129,54,27,19
798,488,322,173,92,55,24,15
799,483,293,178,112,70,33,17
800,456,282,202,103,57,31,9
801,466,281,164,94,57,28,14
802,484,313,162,82,70,29,7
803,458,311,191,108,62,31,14
804,509,291,179,99,68,28,17
805,473,281,157,108,65,34,12
806,475,294,176,98,58,26,12
807,461,293,173,93,72,26,11
808,482,310,195,106,59,26,17
809,507,286,186,100,68,27,13
810,492,324,186,125,56,36,19
811,492,296,173,106,54,32,17
812,506,313,176,106,57,31,12
813,502,322,175,95,65,29,14
814,447,288,177,110,63,24,20
815,448,315,178,89,47,29,16
816,482,300,160,105,73,32,17
817,504,313,147,105,48,36,15
818,460,313,169,129,54,32,13
819,485,304,187,101,55,36,9
820,476,300,167,109,59,35,15
821,474,288,176,111,47,26,14
822,463,318,165,78,55,33,23
823,468,322,200,95,57,35,6
824,504,280,176,116,53,44,14
825,492,298,148,125,69,24,16
826,478,298,172,108,53,28,15
827,478,333,199,108,59,28,14
828,507,324,152,85,67,29,8
829,444,315,179,108,67,31,15
830,471,312,209,98,69,26,14
831,473,309,192,99,53,34,15
832,473,314,193,109,80,34,10
833,479,308,161,105,56,21,15
834,454,308,173,109,70,26,9
835,493,297,171,112,58,30,17
836,454,299,168,105,62,28,11
837,465,289,168,107,56,31,15
838,517,285,164,110,46,28,20
839,461,314,179,101,60,22,16
840,479,291,176,113,61,28,14
841,466,297,179,77,55,30,13
842,456,277,180,124,57,27,13
843,485,314,178,104,60,25,8
844,473,319,199,121,53,26,15
845,467,335,163,103,53,30,21
846,475,315,177,101,61,26,18
847,525,283,156,98,63,29,12
848,464,297,189,97,46,25,14
849,483,303,169,103,60,38,17
850,466,292,186,121,74,38,17
851,489,299,209,112,61,20,14
852,492,292,187,128,61,32,10
853,476,327,186,95,58,21,12
854,453,299,171,111,57,19,11
855,481,312,171,103,59,15,9
856,472,275,158,116,61,27,15
857,493,329,197,96,59,40,9
858,445,306,171,114,63,27,19
859,517,295,179,116,65,41,16
860,473,272,178,105,70,27,10
861,490,337,179,110,74,35,9
862,480,296,170,107,64,22,8
863,489,316,174,103,63,25,17
864,503,331,176,92,48,31,15
865,479,283,161,100,56,33,14
866,478,300,172,101,59,32,18
867,501,341,171,96,59,32,13
868,465,318,166,94,54,23,12
869,485,264,181,113,65,36,13
870,468,297,166,99,69,24,12
871,474,297,157,104,60,25,16
872,475,293,159,105,65,37,14
873,467,309,163,103,53,35,10
874,452,298,189,115,56,32,14
875,518,304,156,95,67,33,7
876,497,338,175,108,60,30,19
877,457,315,175,103,55,36,12
878,446,284,163,80,53,27,15
879,468,302,205,100,70,43,19
880,524,313,181,106,67,28,24
881,440,323,181,88,61,26,17
882,448,295,162,91,68,36,13
883,465,293,175,93,54,39,19
884,442,304,164,111,60,39,11
