50	463
50	499
50	485
50	486
50	436
50	487
50	476
50	474
50	474
50	505
50	471
50	511
50	481
50	510
50	467
50	514
50	467
50	449
50	469
50	495
50	500
50	486
50	469
50	469
50	483
50	465
50	493
50	470
50	477
50	487
50	472
50	487
50	442
50	455
50	474
50	463
50	453
50	468
50	467
50	508
50	491
50	506
50	476
50	483
50	492
50	474
50	465
50	442
50	504
50	458
50	502
50	545
50	465
50	486
50	454
50	563
50	472
50	471
50	478
50	468
50	507
50	477
50	482
50	502
50	492
50	507
50	496
50	434
50	466
50	434
50	463
50	463
50	444
50	478
50	519
50	476
50	455
50	492
50	485
50	494
50	440
50	470
50	495
50	510
50	478
50	497
50	462
50	461
50	461
50	448
50	477
50	497
50	491
50	481
50	484
50	505
50	490
50	522
50	470
50	511
50	466
50	456
50	461
50	485
50	497
50	489
50	456
50	476
50	518
50	485
50	462
50	479
50	484
50	459
50	474
50	465
50	488
50	472
50	511
50	490
50	468
50	476
50	496
50	468
50	452
50	522
50	497
50	449
50	466
50	456
50	488
50	491
50	499
50	448
50	543
50	472
50	468
50	490
50	498
50	495
50	476
50	449
50	454
50	434
50	459
50	531
50	490
50	455
50	472
50	471
50	460
50	454
50	492
50	443
50	492
50	453
50	465
50	463
50	444
50	460
50	463
50	488
50	480
50	484
50	486
50	475
50	474
50	447
50	474
50	450
50	514
50	441
50	452
50	467
50	496
50	499
50	448
50	461
50	452
50	530
50	513
50	496
50	467
50	468
50	483
50	454
50	496
50	461
50	507
50	472
50	497
50	466
50	502
50	497
50	496
50	494
50	489
50	488
50	516
50	490
50	460
50	481
50	486
50	495
50	495
50	488
50	484
50	462
50	466
50	461
50	521
50	458
50	505
50	463
50	459
50	470
50	482
50	436
50	471
50	497
50	459
50	488
50	488
50	490
50	470
50	481
50	467
50	468
50	498
50	471
50	487
50	483
50	459
50	470
50	470
50	492
50	486
50	506
50	499
50	477
50	481
50	491
50	480
50	461
50	435
50	479
50	445
50	478
50	485
50	474
50	452
50	457
50	468
50	459
50	459
50	477
50	497
50	475
50	478
50	501
50	450
50	467
50	477
50	481
50	484
50	477
50	482
50	483
50	438
50	495
50	510
50	466
50	495
50	485
50	496
50	426
50	460
50	414
50	478
50	472
50	464
50	471
50	460
50	485
50	446
50	477
50	493
50	491
50	475
50	506
50	487
50	445
50	447
50	451
50	507
50	465
50	450
50	494
50	489
50	481
50	450
50	490
50	460
50	460
50	459
50	471
50	455
50	501
50	455
50	480
50	484
50	488
50	502
50	472
50	502
50	484
50	494
50	464
50	500
50	476
50	487
50	488
50	450
50	448
50	470
50	443
50	507
50	437
50	503
50	469
50	432
50	467
50	482
50	496
50	511
50	500
50	479
50	497
50	469
50	473
50	479
50	508
50	477
50	502
50	458
50	467
50	528
50	481
50	473
50	491
50	438
50	466
50	467
50	534
50	476
50	419
50	469
50	503
50	502
50	481
50	481
50	479
50	450
50	485
50	508
50	492
50	493
50	491
50	476
50	490
50	457
50	467
50	466
50	475
50	452
50	466
50	495
50	490
50	468
50	481
50	475
50	495
50	491
50	454
50	437
50	453
50	496
50	471
50	452
50	442
50	517
50	479
50	479
50	490
50	503
50	432
50	462
50	502
50	463
50	522
50	451
50	465
50	477
50	488
50	482
50	509
50	470
50	527
50	483
50	483
50	462
50	489
50	448
50	480
50	456
50	497
50	457
50	480
50	475
50	452
50	454
50	506
50	472
50	498
50	468
50	448
50	489
50	472
50	475
50	477
50	509
50	445
50	460
50	455
50	460
50	476
50	474
50	465
50	485
50	474
50	453
50	451
50	507
50	469
50	509
50	478
50	465
50	477
50	495
50	471
50	452
50	464
50	485
50	500
50	484
50	441
50	480
50	456
50	469
50	503
50	492
50	455
50	495
50	485
50	465
50	469
50	486
50	501
50	501
50	462
50	476
50	478
50	496
50	479
50	487
50	523
50	457
50	460
50	489
50	508
50	500
50	474
50	465
50	476
50	477
50	459
50	493
50	460
50	519
50	475
50	495
50	461
50	429
50	459
50	446
50	459
50	457
50	497
50	457
50	487
50	495
50	491
50	438
50	506
50	463
50	445
50	448
50	458
50	484
50	504
50	431
50	504
50	488
50	466
50	477
50	467
50	458
50	453
50	504
50	461
50	493
50	488
50	444
50	468
50	460
50	499
50	445
50	450
50	461
50	464
50	473
50	452
50	488
50	502
50	480
50	492
50	473
50	481
50	480
50	484
50	492
50	512
50	517
50	464
50	483
50	485
50	475
50	471
50	474
50	502
50	438
50	514
50	506
50	490
50	449
50	505
50	502
50	539
50	482
50	475
50	449
50	481
50	473
50	554
50	504
50	482
50	472
50	478
50	521
50	471
50	439
50	440
50	472
50	461
50	489
50	470
50	454
50	502
50	460
50	500
50	481
50	467
50	460
50	508
50	445
50	459
50	480
50	497
50	436
50	465
50	493
50	483
50	490
50	486
50	485
50	472
50	480
50	520
50	421
50	470
50	484
50	437
50	506
50	487
50	493
50	505
50	482
50	467
50	464
50	507
50	488
50	491
50	458
50	478
50	461
50	523
50	478
50	462
50	496
50	457
50	448
50	441
50	483
50	488
50	433
50	446
50	473
50	494
50	477
50	472
50	501
50	469
50	444
50	454
50	469
50	471
50	453
50	491
50	490
50	480
50	461
50	449
50	484
50	475
50	475
50	506
50	461
50	434
50	496
50	498
50	488
50	492
50	512
50	456
50	481
50	463
50	483
50	456
50	482
50	475
50	493
50	484
50	462
50	494
50	489
50	458
50	504
50	477
50	480
50	477
50	482
50	465
50	449
50	466
50	450
50	452
50	494
50	500
50	463
50	487
50	466
50	486
50	527
50	464
50	467
50	464
50	497
50	496
50	466
50	494
50	455
50	460
50	486
50	463
50	470
50	458
50	511
50	498
50	491
50	472
50	469
50	453
50	514
50	492
50	509
50	444
50	482
50	484
50	462
50	469
50	507
50	473
50	502
50	488
50	483
50	479
50	489
50	473
50	481
50	496
50	518
50	477
50	489
50	497
50	496
50	484
50	470
50	465
50	486
50	476
50	486
50	463
50	464
50	506
50	502
50	487
50	481
50	436
50	436
50	464
50	473
50	475
50	464
50	467
50	478
50	521
50	495
50	507
50	453
50	496
50	440
50	476
50	452
50	445
50	454
50	488
50	466
50	485
50	498
50	514
50	486
50	464
50	490
50	479
50	554
50	463
50	502
50	453
50	461
50	468
50	501
50	495
50	516
50	494
50	488
50	474
50	512
50	441
50	500
50	480
50	464
50	527
50	492
50	489
50	488
50	491
50	452
50	501
50	468
50	489
50	446
50	485
50	451
50	486
50	446
50	437
50	432
50	486
50	489
50	464
50	488
50	494
50	495
50	467
50	477
50	500
50	478
50	508
50	494
50	456
50	509
50	429
50	514
50	458
50	487
50	485
50	478
50	498
50	508
50	500
50	488
50	448
50	494
50	457
50	480
50	458
50	480
50	468
50	480
50	501
50	456
50	486
50	481
50	481
50	492
50	462
50	502
50	450
50	452
50	492
50	459
50	468
50	455
50	515
50	446
50	488
50	459
50	480
50	415
50	480
50	419
50	508
50	490
50	463
50	503
50	486
50	459
50	538
50	492
50	464
50	456
50	491
50	461
50	513
50	506
50	465
50	489
50	435
50	458
50	495
50	465
50	457
50	470
50	478
50	511
50	470
50	480
50	447
50	472
50	491
50	452
50	480
50	498
50	484
50	469
50	464
50	471
50	512
50	494
50	459
50	478
50	462
50	472
50	497
50	481
50	446
50	497
50	450
50	469
50	508
50	487
50	476
50	510
50	450
50	491
50	474
50	493
50	516
50	523
50	504
50	448
50	480
50	447
50	468
50	470
50	493
50	472
50	460
50	518
50	472
50	519
50	503
50	484
50	475
50	495
50	483
50	467
50	432
50	463
50	467
50	483
50	469
50	472
50	491
50	456
50	469
50	455
50	474
50	493
50	515
50	439
50	495
50	483
50	472
50	482
50	495
50	470
50	471
50	477
50	469
50	454
50	481
50	488
50	465
50	492
50	477
50	502
50	451
50	505
50	510
50	509
50	508
50	452
50	492
50	485
50	455
50	461
50	471
50	464
50	497
50	505
50	487
50	482
50	488
50	444
50	444
50	464
50	476
50	484
50	492
50	501
50	479
50	464
50	480
50	476
50	506
50	460
50	466
50	457
50	471
50	493
50	466
50	493
50	487
50	483
50	470
50	502
50	488
50	489
50	477
100	293
100	294
100	349
100	330
100	317
100	288
100	292
100	290
100	300
100	318
100	305
100	289
100	296
100	311
100	301
100	324
100	321
100	313
100	285
100	257
100	273
100	305
100	294
100	283
100	301
100	303
100	315
100	327
100	289
100	301
100	262
100	279
100	339
100	333
100	296
100	313
100	274
100	313
100	303
100	303
100	305
100	317
100	288
100	305
100	285
100	278
100	289
100	348
100	292
100	309
100	313
100	316
100	325
100	275
100	319
100	288
100	338
100	295
100	299
100	298
100	307
100	299
100	309
100	295
100	279
100	311
100	299
100	320
100	316
100	323
100	302
100	315
100	299
100	269
100	305
100	337
100	310
100	336
100	291
100	302
100	322
100	303
100	310
100	321
100	305
100	299
100	310
100	309
100	297
100	295
100	307
100	321
100	332
100	305
100	321
100	288
100	306
100	304
100	282
100	290
100	301
100	293
100	320
100	304
100	316
100	345
100	275
100	295
100	329
100	286
100	325
100	309
100	298
100	301
100	323
100	274
100	297
100	323
100	313
100	327
100	321
100	352
100	302
100	300
100	278
100	302
100	304
100	332
100	283
100	324
100	306
100	333
100	330
100	314
100	322
100	306
100	302
100	315
100	299
100	304
100	312
100	305
100	336
100	287
100	316
100	275
100	344
100	316
100	318
100	302
100	285
100	308
100	293
100	333
100	303
100	309
100	300
100	322
100	295
100	311
100	297
100	309
100	307
100	296
100	316
100	338
100	307
100	287
100	311
100	316
100	318
100	296
100	308
100	311
100	285
100	311
100	307
100	324
100	313
100	319
100	345
100	306
100	285
100	277
100	288
100	296
100	296
100	315
100	306
100	312
100	287
100	286
100	311
100	304
100	296
100	334
100	330
100	300
100	331
100	321
100	318
100	301
100	313
100	310
100	316
100	290
100	332
100	294
100	305
100	316
100	309
100	279
100	296
100	318
100	313
100	300
100	303
100	297
100	311
100	298
100	307
100	298
100	316
100	296
100	300
100	296
100	294
100	307
100	262
100	292
100	298
100	310
100	342
100	304
100	315
100	318
100	288
100	304
100	309
100	301
100	300
100	296
100	301
100	305
100	314
100	339
100	312
100	292
100	311
100	305
100	292
100	294
100	292
100	313
100	299
100	269
100	317
100	311
100	318
100	280
100	311
100	302
100	297
100	286
100	307
100	292
100	334
100	298
100	291
100	332
100	313
100	297
100	298
100	320
100	305
100	293
100	292
100	329
100	330
100	328
100	315
100	315
100	284
100	329
100	305
100	298
100	297
100	307
100	290
100	286
100	310
100	295
100	327
100	298
100	339
100	288
100	277
100	356
100	299
100	314
100	291
100	283
100	283
100	316
100	287
100	289
100	296
100	322
100	304
100	322
100	298
100	295
100	321
100	327
100	309
100	277
100	317
100	303
100	326
100	311
100	326
100	308
100	333
100	297
100	308
100	295
100	292
100	285
100	320
100	294
100	303
100	319
100	298
100	281
100	307
100	289
100	278
100	295
100	304
100	313
100	294
100	283
100	298
100	270
100	301
100	297
100	267
100	316
100	290
100	289
100	325
100	268
100	287
100	315
100	286
100	272
100	321
100	304
100	304
100	326
100	314
100	297
100	328
100	336
100	290
100	299
100	294
100	345
100	284
100	327
100	323
100	273
100	312
100	347
100	294
100	276
100	313
100	307
100	329
100	310
100	299
100	321
100	287
100	294
100	276
100	300
100	324
100	291
100	307
100	324
100	300
100	310
100	299
100	334
100	300
100	283
100	340
100	333
100	285
100	291
100	299
100	298
100	313
100	289
100	288
100	270
100	283
100	311
100	330
100	301
100	344
100	290
100	307
100	308
100	313
100	275
100	297
100	339
100	300
100	281
100	275
100	281
100	327
100	340
100	291
100	285
100	333
100	308
100	321
100	308
100	311
100	288
100	281
100	319
100	315
100	306
100	338
100	308
100	322
100	320
100	306
100	305
100	287
100	323
100	317
100	278
100	317
100	302
100	303
100	282
100	308
100	301
100	316
100	332
100	311
100	298
100	366
100	307
100	311
100	313
100	331
100	343
100	319
100	290
100	328
100	283
100	292
100	310
100	309
100	298
100	328
100	294
100	272
100	290
100	324
100	308
100	332
100	323
100	296
100	293
100	318
100	289
100	277
100	296
100	297
100	298
100	309
100	338
100	319
100	269
100	331
100	304
100	318
100	305
100	333
100	308
100	323
100	292
100	331
100	305
100	306
100	311
100	298
100	272
100	316
100	279
100	327
100	281
100	294
100	307
100	330
100	319
100	308
100	314
100	276
100	332
100	287
100	282
100	303
100	298
100	312
100	297
100	273
100	310
100	301
100	290
100	314
100	325
100	304
100	321
100	315
100	301
100	279
100	317
100	339
100	300
100	295
100	306
100	311
100	311
100	326
100	314
100	295
100	349
100	287
100	339
100	292
100	288
100	326
100	276
100	301
100	300
100	314
100	306
100	290
100	287
100	274
100	309
100	329
100	295
100	324
100	301
100	356
100	302
100	303
100	339
100	322
100	306
100	291
100	292
100	311
100	309
100	326
100	315
100	306
100	281
100	283
100	324
100	311
100	321
100	336
100	295
100	303
100	313
100	304
100	326
100	300
100	286
100	311
100	328
100	311
100	269
100	308
100	273
100	324
100	320
100	314
100	289
100	344
100	311
100	301
100	312
100	288
100	290
100	309
100	281
100	326
100	288
100	341
100	297
100	319
100	311
100	313
100	325
100	319
100	298
100	292
100	313
100	295
100	294
100	302
100	315
100	312
100	301
100	288
100	302
100	296
100	322
100	334
100	297
100	307
100	284
100	319
100	302
100	304
100	295
100	324
100	338
100	327
100	345
100	327
100	293
100	310
100	332
100	297
100	323
100	315
100	336
100	300
100	345
100	278
100	297
100	309
100	331
100	297
100	289
100	282
100	308
100	312
100	307
100	297
100	298
100	301
100	311
100	296
100	315
100	288
100	297
100	308
100	284
100	250
100	292
100	300
100	319
100	292
100	323
100	293
100	307
100	300
100	285
100	266
100	320
100	329
100	310
100	288
100	297
100	297
100	295
100	318
100	302
100	326
100	325
100	313
100	306
100	322
100	301
100	297
100	300
100	307
100	306
100	293
100	285
100	296
100	303
100	281
100	302
100	300
100	301
100	304
100	285
100	293
100	314
100	289
100	310
100	307
100	291
100	289
100	347
100	318
100	328
100	305
100	294
100	301
100	319
100	289
100	307
100	310
100	292
100	303
100	317
100	297
100	313
100	268
100	295
100	313
100	323
100	307
100	298
100	302
100	303
100	318
100	328
100	309
100	295
100	306
100	302
100	307
100	310
100	295
100	285
100	315
100	305
100	340
100	282
100	279
100	334
100	308
100	304
100	294
100	287
100	304
100	316
100	308
100	319
100	296
100	338
100	298
100	324
100	318
100	309
100	310
100	317
100	289
100	315
100	306
100	290
100	316
100	330
100	327
100	298
100	312
100	314
100	334
100	322
100	319
100	315
100	323
100	337
100	327
100	283
100	305
100	268
100	325
100	310
100	321
100	352
100	315
100	273
100	326
100	310
100	303
100	317
100	289
100	298
100	316
100	282
100	277
100	335
100	330
100	294
100	325
100	278
100	275
100	316
100	311
100	300
100	303
100	335
100	283
100	297
100	287
100	332
100	298
100	332
100	324
100	316
100	323
100	326
100	286
100	291
100	282
100	312
100	306
100	293
100	280
100	308
100	295
100	312
100	325
100	325
100	330
100	324
100	315
100	298
100	301
100	345
100	324
100	298
100	278
100	303
100	300
100	326
100	298
100	301
100	290
100	323
100	306
100	291
100	287
100	294
100	293
100	301
100	303
100	311
100	313
100	290
100	305
100	302
100	324
100	278
100	295
100	311
100	305
100	304
100	270
100	308
100	309
100	305
100	280
100	290
100	310
100	283
100	297
100	297
100	264
100	275
100	277
100	298
100	287
100	290
100	304
100	282
100	308
100	304
100	303
100	354
100	344
100	293
100	292
100	314
100	330
100	334
100	299
100	328
100	326
100	296
100	301
100	293
100	300
100	288
100	322
100	277
100	294
100	281
100	302
100	291
100	277
100	312
100	325
100	284
100	314
100	300
100	316
100	344
100	302
100	305
100	309
100	290
100	275
100	295
100	313
100	303
100	315
100	295
100	301
100	281
100	303
100	279
100	305
100	286
100	330
100	308
100	304
100	291
100	267
100	317
100	294
100	283
100	314
100	293
100	307
100	305
100	295
100	327
100	283
100	344
100	277
100	337
100	305
100	266
100	313
100	301
100	320
100	295
100	314
100	305
100	309
100	332
100	302
100	298
100	317
100	288
100	307
100	304
100	293
100	281
100	328
100	319
100	302
100	291
100	303
100	317
100	282
100	310
100	268
100	286
100	299
100	309
100	324
100	297
100	312
100	349
100	307
100	277
100	309
100	265
100	299
100	310
100	316
100	306
150	196
150	179
150	192
150	207
150	162
150	193
150	175
150	178
150	192
150	208
150	157
150	178
150	175
150	163
150	170
150	197
150	154
150	197
150	181
150	189
150	201
150	176
150	176
150	196
150	201
150	164
150	161
150	182
150	177
150	161
150	191
150	161
150	154
150	193
150	184
150	184
150	173
150	176
150	187
150	180
150	177
150	164
150	200
150	149
150	172
150	187
150	182
150	201
150	193
150	193
150	186
150	188
150	198
150	173
150	195
150	181
150	191
150	154
150	201
150	161
150	182
150	200
150	174
150	181
150	170
150	177
150	184
150	172
150	177
150	184
150	157
150	181
150	205
150	197
150	182
150	161
150	188
150	169
150	189
150	163
150	189
150	158
150	193
150	184
150	192
150	185
150	194
150	160
150	189
150	187
150	133
150	178
150	196
150	175
150	197
150	181
150	177
150	164
150	186
150	176
150	174
150	186
150	193
150	181
150	180
150	179
150	184
150	164
150	198
150	197
150	186
150	181
150	185
150	184
150	183
150	196
150	178
150	195
150	177
150	181
150	171
150	170
150	178
150	165
150	205
150	184
150	173
150	150
150	173
150	179
150	187
150	189
150	176
150	163
150	173
150	187
150	155
150	188
150	194
150	152
150	179
150	206
150	172
150	179
150	180
150	168
150	183
150	145
150	146
150	167
150	184
150	158
150	162
150	177
150	192
150	146
150	172
150	188
150	196
150	193
150	186
150	169
150	188
150	175
150	179
150	180
150	191
150	151
150	176
150	160
150	171
150	157
150	173
150	176
150	179
150	183
150	169
150	165
150	193
150	183
150	199
150	204
150	189
150	187
150	185
150	174
150	181
150	164
150	184
150	171
150	161
150	165
150	194
150	194
150	194
150	177
150	177
150	181
150	167
150	201
150	161
150	173
150	182
150	174
150	183
150	166
150	187
150	181
150	184
150	173
150	181
150	188
150	213
150	196
150	138
150	197
150	182
150	160
150	192
150	170
150	183
150	192
150	176
150	170
150	207
150	187
150	180
150	169
150	193
150	167
150	181
150	188
150	173
150	176
150	180
150	176
150	166
150	182
150	205
150	180
150	168
150	186
150	183
150	187
150	167
150	186
150	196
150	153
150	176
150	203
150	203
150	173
150	177
150	181
150	185
150	177
150	183
150	190
150	151
150	197
150	179
150	169
150	156
150	165
150	176
150	160
150	179
150	175
150	173
150	169
150	180
150	164
150	169
150	187
150	178
150	176
150	169
150	159
150	189
150	161
150	177
150	159
150	172
150	181
150	170
150	202
150	196
150	174
150	171
150	187
150	182
150	156
150	217
150	166
150	162
150	175
150	174
150	156
150	173
150	170
150	179
150	150
150	152
150	184
150	191
150	189
150	203
150	167
150	168
150	171
150	185
150	196
150	170
150	196
150	195
150	158
